ubicacion_key,cod_distrito,distrito,localizacion,tipo_via,via,numero,cp
28408,,,,CALLE,DE FERNANDEZ DE LOS RIOS,45,28015
28409,,,,CALLE,FERNANDEZ DE LOS RIOS,46,28015
28410,,,,CALLE,UBEDA,,28034
28411,,,,PASEO,CASTELLANA,20,28045
28412,,,,CALLE,CARAMUEL,0,28047
28413,,,,CALLE,TORRES MIRANDA,6,28045
28414,,,,CALLE,TORRES MIRANDA,6,28058
28415,,,,CARRETERA,N11 SALIDA SOBRE PUENTE M30,11,0    
28416,,,,CALLE,TORRES DE MIRANDA,6,28045
28417,,,,CALLE,ARCIPRESTE DE HITA,14,28015
28418,,,,CALLE,AGUSTÍN GARCÍA MALLA,0,28031
28419,,,,CARRETERA,PARDO SN,M30,28035
28420,,,,CALLE,VAZQUEZ DE MELLA,39,28017
28421,,,,PLAZA,DE LA MEMORIA VINCULANTE,4,28041
28422,,,,AUTOVIA,A42,KM3.300 ENTRADA,0
28423,,,,CALLE,MARÍA DE MOLINA,54,28006
28424,,,,CALLE,M30,.,0    
28425,,,,CALLE,DOCTOR CORTEZO,5,28012
28426,,,,CALLE,NAVARRA,37,28039
28427,,,,CALLE,BASILICA,23,28020
28428,,,,CALLE,LERIDA,58,28020
28429,,,,CALLE,EMERENCIANA ZURILLA,54,28039
28430,,,,CALLE,SAN AQUILINO,11,28029
28431,,,,CALLE,PEDRO RICO,,28029
28432,,,,CALLE,URGEL,37,28044
28433,,,,CALLE,TR HOSPITALET LLOBREGAT,7,28034
28434,,,,CALLE,MIGUEL HERNÁNDEZ,0,28018
28435,,,,CALLE,HUERTA CASTAÑEDA,3,28011
28436,,,,AVENIDA,MIGUEL HERNANDEZ,0,28038
28437,,,,CALLE,SAN DALMACIO,33,28007
28438,,,,CALLE,PARQUE EUGENIA DE MONTIJO,0,28047
28439,,,,CALLE,RECOLETOS,1,28001
28440,,,,CALLE,JOSE MARIA DE PEREDA,61,28017
28441,,,,CALLE,VIA LUSITANA,1,28054
28442,,,,PASAJE,SETUBAL,1,28025
28443,,,,CALLE,CERRO BLANCO,22,28026
28444,,,,CALLE,BERENISA,17,28023
28445,,,,AVENIDA,MANZANARES,SN,28019
28446,,,,PASEO,DEL REY,34,00000
28447,,,,CARRETERA,DEL KM. 5.600 CASTILLA,,28023
28448,,,,CALLE,PALENCIA,27,28020
28449,,,,CALLE,PIZARRA,3,28005
28450,,,,CALLE,ESTRECHO DE MESINA,25,28043
28451,,,,CALLE,MESONERO ROMANOS,11,28004
28452,,,,CALLE,ARIAZA,11,28047
28453,,,,CALLE,ALMANSA,68,28040
28454,,,,CALLE,PINTOR EL GRECO,1,28040
28455,,,,CALLE,CAMICHI,18,28025
28456,,,,AVENIDA,CERRO ANGELES,0,28026
28457,,,,CALLE,SERAFIN RAMIREZ,38,28039
28458,,,,AVENIDA,PORTUGAL,113,28000
28459,,,,AVENIDA,OPORTO,57,28019
28460,,,,CALLE,ANTONIO GADES,80,28051
28461,,,,PLAZA,GENERAL BARA DEL REY,12,28005
28462,,,,AVENIDA,MONTECARMELO,0,28049
28463,,,,CALLE,CALATAYUD,6,28011
28464,,,,CALLE,PONFERRADA,47,28029
28465,,,,CALLE,YUSTE,8,28053
28466,,,,ACCES,O´DONNELL,SN,
28467,,,,AVENIDA,REINA VICTORIA,24,28003
28468,,,,CALLE,SAN GERARDO,4,28035
28469,,,,CALLE,ALFREDO ALEIX,22,28044
28470,,,,CARRETERA,VALDEMINGÓMEZ,10,28051
28471,,,,CALLE,MARIA DE MOLINA,31,28006
28472,,,,CALLE,SAN MODESTO,0,28001
28473,,,,CALLE,ARROYO FONTARRON,357,28030
28474,,,,CALLE,EDUARDO RIVAS,16,28019
28475,,,,PLAZA,PUERTA DEL ANGEL,0,28011
28476,,,,CALLE,ESCALONA,77,28024
28477,,,,AVENIDA,ALBUFERA,10,28038
28478,,,,TUNEL,TUNEL PLAZA CASTILLA,,
28479,,,,CALLE,JAENAR,,28043
28480,,,,CALLE,QUINTANA,1,28008
28481,,,,AVENIDA,DE LOS ROSALES,,28041
28482,,,,CALLE,CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN,,28011
28483,,,,CALLE,CAMINO VIEJO DE VICALVARO,0,28032
28484,,,,CALLE,DEL ELFO,0,28027
28485,,,,PASEO,EXTREMADURA,204,28024
28486,,,,CALLE,DEL MOSCATELAR,11,28043
28487,,,,AVENIDA,CIUDAD DE BARCELONA,10,28007
28488,,,,CALLE,ROSA MENENDEZ,26,28039
28489,,,,CALLE, ALCALA,81,28027
28490,,,,CALLE,ARTAJONA,28,28039
28491,,,,CALLE,M 30 CALZADA 1 KM 20100,0,0    
28492,,,,ACCES,CAÑADA REAL GALIANA,0,0
28493,,,,CALLE,PEDRO DOMINGO,12,28025
28494,,,,CALLE,DE LA CONCORDIA,0,28053
28495,,,,CALLE,MIGUEL DE LA ROCA,25,28053
28496,,,,CALLE,ELFO,53,28027
28497,,,,CALLE,CARRERA SAN FRANCISCO,5,28005
28498,,,,CALLE,ROSALIA DE CASTRO,39,28035
28499,,,,CALLE,CAMINO VIEJO DE LEGANES,107,28025
28500,,,,CALLE,MARQUES DE VIANA,2,28039
28501,,,,CALLE,CARDAÑO,,28024
28502,,,,CALLE,MATILDE HERNANDEZ,65,28025
28503,,,,CALLE,GENOVA,24,0    
28504,,,,CARRETERA,CRISTO DEL PARDO,0,28000
28505,,,,AVENIDA,CAPITAL DE ESPAÑA,0,0    
28506,,,,CALLE,CAPITAN SALAZAR MARTINEZ,9,28005
28507,,,,PLAZA,ALMUNIA,0,28047
28508,,,,CALLE,PRINCESA JUANA DE AUSTRIA,0,0
28509,,,,CALLE,COSTANILLA DE LOS ANGELES,5,28013
28510,,,,CALLE,TENERIFE,11,28039
28511,,,,CALLE,SANTA ENGRACIA,45,28003
28512,,,,CALLE,LOECHES,6,28008
28513,,,,AVENIDA,MENENDEZ PELAYO,19,28009
28514,,,,PASEO,DE LA VENTA,2,28011
28515,,,,CALLE,CALLE DE LA VIA,57,28019
28516,,,,CALLE,ILLESCAS,103,28047
28517,,,,PASEO,ERMITA DEL SANTO,FAROLA 63,28011
28518,,,,CALLE,DOCTOR LARRA Y CEREZO,0,28011
28519,,,,CALLE,RODRIGUEZ VEGA,8,28025
28520,,,,AVENIDA,PESETA,30,28054
28521,,,,CALLE,CASTIELLO DE JACA,,28050
28522,,,,PLAZA,MAYOR,,28012
28523,,,,CALLE,VIRGEN DE LA ALEGRIA,3,28027
28524,,,,CALLE,GENERAL RICARDOS,204,28025
28525,,,,CALLE,DE LERIDA,99,28020
28526,,,,CALLE,OCAÑA,22,28047
28527,,,,AVENIDA,REAL DE PINTO,0,28021
28528,,,,CALLE,DOCTOR JIMENEZ DIAZ,SN,28040
28529,,,,PASEO,PINTOR ROSALES,68,28008
28530,,,,CALLE,MARQUES DE URQUIJO,42,28005
28531,,,,CALLE,OLIVAR,3,28033
28532,,,,CALLE,OLIVAR,3,28012
28533,,,,CALLE,SEMINARIO DE NOBLES,4,28015
28534,,,,CALLE,VALLEHERMOSO,F12,28015
28535,,,,AVENIDA,SANTO ANGEL DE LA GUARDA,6,28039
28536,,,,PASEO,VIRGEN DEL PUERTO,5,28005
28537,,,,AVENIDA,NUESTRA SEÑORA DE FATIMA,8,28047
28538,,,,CALLE,PRIM,01,28004
28539,,,,CALLE,CARDENAL CISNEROS,86,28010
28540,,,,CALLE,PICAZA,11,28047
28541,,,,AUTOVIA,M 30,2 PK 27X70,0    
28542,,,,CALLE,MARQUES DE VILLAMAGNA,8,28001
28543,,,,CALLE,RAMON Y CAJAL,0,28016
28544,,,,CALLE,COMUNEROS DE CASTILLA,14,28019
28545,,,,AVENIDA,MORATALAZ,92,28030
28546,,,,CALLE,DOCTOR TOLOSA LATOUR,01,28041
28547,,,,CALLE,GENERAL RICARDOS,10,28019
28548,,,,CALLE,CARLOS MARTIN ALVAREZ,01,28018
28549,,,,CALLE,DE FUENLABRADA,0,28019
28550,,,,CALLE,SERRANO,28,28001
28551,,,,CALLE,GENERAL MARVA,7,28027
28552,,,,CALLE,RAMÓN GÓMEZ DE LA SERNA,85,28035
28553,,,,CALLE,LUIS DE HOYOS SAINZ,01,28030
28554,,,,CALLE,CA    JAIME VERA,19,28011
28555,,,,PASEO,FLORIDA,,28008
28556,,,,AVENIDA,DE LOS ANDES,48,28043
28557,,,,CALLE,AZCOITIA,1,28044
28558,,,,AVENIDA,DE LA DEMOCRACIA,6,28031
28559,,,,TUNEL,M30,14 NL 54,
28560,,,,CALLE,UNIDAD,1,28041
28561,,,,CALLE,ALFAR,23,28023
28562,,,,TRAVESIA,IVAN DE VARGAS,SN,28019
28563,,,,CALLE,"LEOPOLDO ALAS ""CLARIN""",43,28035
28564,,,,CALLE,LA GRANJA,01,28003
28565,,,,GLORIETA,DE QUEVEDO,9,28015
28566,,,,PASEO,CASTELLANA,141,28046
28567,,,,PASEO,DELICIAS,9,28045
28568,,,,CALLE,JULIO ANTONIO,5,28025
28569,,,,CALLE,CARRANZA,16,28004
28570,,,,CALLE,SANCHO NUÑO,15,28034
28571,,,,CALLE,PRIMITIVA GAÑAN,01,28026
28572,,,,CALLE,SALVADOR ALLENDE,24,28054
28573,,,,CALLE,TOLOSA,24,28041
28574,,,,CALLE,AMÉRICO CASTRO,0,28050
28575,,,,CALLE,JACOBEO,0,28054
28576,,,,CALLE,PILARICA,7,28026
28577,,,,CALLE,DOCTOR MARTIN AREVALO,17,28021
28578,,,,CALLE,DEL ALTO DEL RETIRO,16,28051
28579,,,,CALLE,ALCALA,280,28027
28580,,,,CALLE,AGUSTIN LARA,3,28023
28581,,,,TRAVESIA,GUITARRA,2,28044
28582,,,,CALLE,ANTONIO LOPEZ,243,28041
28583,,,,CALLE,VIA LUSITANA,01,28025
28584,,,,CALLE,BUJALANCE,8,28011
28585,,,,CALLE,SALVADOR ALLENDE,01,28054
28586,,,,CALLE,CARAMUEL,64,28011
28587,,,,CALLE,PEDRO RICO,01,28029
28588,,,,VIA,CARPETANA,01,28011
28589,,,,ACCESO,M30 AVENIDA DE LA PAZ,,28000
28590,,,,CALLE,BULEVAR DE JOSE PRAT,38,28032
28591,,,,AVENIDA,RAFAELA IBARRA,FAROLA159,28041
28592,,,,PASEO,CASTELLANA,32,28046
28593,,,,CALLE,DEL CENSO,,28041
28594,,,,PASEO,CASTELLANA,234,28046
28595,,,,CALLE,SERRANO ,3,28001
28596,,,,CALLE,PLATINO,43,28021
28597,,,,CALLE,RICLA,SN,28047
28598,,,,AVINGUDA,RAFAELA YBARRA,70,28026
28599,,,,CALLE,VALLE DE TOBALINA,SN,28021
28600,,,,CALLE,SEGOVIA,45,28005
28601,,,,AVENIDA,ALBUFERA,100,28038
28602,,,,PLAZA,CIBELES,01,28014
28603,,,,CALLE,BRAVO MURILLO,196,28020
28604,,,,CALLE,ANTONIO MORENO,10,28025
28605,,,,GLORIETA,SANTA MARIA DE LA CABEZA,92,28045
28606,,,,PASEO,ERMITA DEL SANTO,16,28011
28607,,,,CALLE,HENRI DUNANT,22,28036
28608,,,,CALLE,CEA BERMUDEZ,23,28003
28609,,,,CALLE,NTRA SRA VALBANERA,0,28000
28610,,,,CALLE,BATALLA DE TORRIJOS,13,28025
28611,,,,CALLE,DIEGO DE LEON,61,28006
28612,,,,CALLE,FRANCISCO VILLAESPESA,4,28017
28613,,,,AVENIDA,REINA VICTORIA,8,28003
28614,,,,CALLE,DE LA PALMA,14,28015
28615,,,,CALLE,GENERAL RICARDOS,198,28025
28616,,,,CALLE,DOCTOR FERNANDO CASTRO RODRIGUEZ,0,0000 
28617,,,,PASEO,FLORIDA,49,28008
28618,,,,AVENIDA,PABLO IGLESIAS,30,28039
28619,,,,PASEO,SANTA MARIA DE LA CABEZA,88,28026
28620,,,,CALLE,DOCTOR ESQUERDO,108,28007
28621,,,,AVENIDA,ALBUFERA,19,28038
28622,,,,CALLE,FERRAZ,1,28030
28623,,,,CALLE,PRINCIPE DE VERGARA,246,28016
28624,,,,AVENIDA,TRUEBA,62,28017
28625,,,,PLAZA,SEIS DICIEMBRE,1,28044
28626,,,,CARRETERA,M30,21.700,
28627,,,,COSTANILLA,DE CALERO,,28027
28628,,,,CALLE,PROFESOR MARTIN ALMAGRO BASCH,94,28008
28629,,,,CALLE,VALMOJADO,163,28047
28630,,,,CALLE,VALMOJADO,164,28047
28631,,,,CALLE,VALMOJADO,165,28047
28632,,,,PASEO,EXTREMADURA,107,28047
28633,,,,PASEO,EXTREMADURA,120,28011
28634,,,,CALLE,BARBERAN Y COLLAR,01,28047
28635,,,,PASEO,DE EXTREMADURA,102,28024
28636,,,,AVENIDA,DEL PLANETARIO,05,28045
28637,,,,CALLE,ANTONIO MACHADO,20,28035
28638,,,,CALLE,ANTONIO MACHADO,20,28038
28639,,,,CALLE,DE LOS YEBENES,37,28025
28640,,,,CARRETERA,ALBERGUE JUVENIL,,
28641,,,,PASEO,DE  LA FLORIDA,12,28008
28642,,,,ACCESO,M30  CALZADA  2KM 8 CENTRAL,0,0    
28643,,,,CALLE,SANTA CRISTINA,1,28021
28644,,,,PLAZA,SANTA CRISTINA,1,28011
28645,,,,CALLE,VIRGEN DEL VAL,3,28027
28646,,,,CALLE,GUADAIRO,34,
28647,,,,CALLE,CATALINA SUAREZ,0,28007
28648,,,,AVENIDA,DE LA GRAN VIA  DE HORTALEZA,0,28043
28649,,,,PLAZA,ALOSNO,0,28032
28650,,,,CALLE,DE VILLAJIMENA,5,28032
28651,,,,CALLE,DOLORES BARRANCO,4,28026
28652,,,,CALLE,CEBREROS,192,28011
28653,,,,AVENIDA,CIUDAD DE BARCELONA ,182,28000
28654,,,,PASEO,DE LA FLORIDA,11,28008
28655,,,,AVENIDA,ALBUFERA,106,28031
28656,,,,PLAZA,CASCORRO,1,0    
28657,,,,AVENIDA,CONCHA ESPINA,0,28016
28658,,,,AVENIDA,LA PESETA,0,28054
28659,,,,CALLE,RONDA  SUR,0,
28660,,,,PASEO,SAN FRANCISCO DE SALES,33,28003
28661,,,,CALLE,EVARISTO SAN MIGUEL,0,28008
28662,,,,CALLE,MARQUES DE VIANA,97,28039
28663,,,,CALLE,ALCALA,0,28009
28664,,,,CALLE,PADRE DAMIAN,40,28036
28665,,,,CALLE,AGUSTIN DE FOXA,40,0    
28666,,,,CALLE,AGUSTÍN DE FOXÁ,40,28036
28667,,,,PASEO,ESPERANZA,19,28005
28668,,,,CALLE,AMANIEL,30,
28669,,,,CALLE,SERRANO,213,28001
28670,,,,CALLE,ESTANISLAO PEREZ PITA,0,28055
28671,,,,PASEO,SANTA MARIA DE LA CABEZA,70,28045
28672,,,,CALLE,SANCHIDRIAN,15,28024
28673,,,,PASEO,DE LA ROSALEDA,,28000
28674,,,,CALLE,PAMPLONA,16,28039
28675,,,,PLAZA,DOCTOR RAMON Y CAJAL,,
28676,,,,PLAZA,RAMON Y CAJAL,,28040
28677,,,,AVENIDA,NUESTRA SEÑORA DE FATIMA,18,28047
28678,,,,CALLE,SANTA MARIA MAGDALENA,16,28016
28679,,,,CALLE,PARAGUAY,8,28016
28680,,,,PASEO,DE LA FLORIDA,15,28003
28681,,,,PASEO,DE  LA FLORIDA,15,28008
28682,,,,PASEO,FLORIDA,15,28008
28683,,,,CALLE,ANTONIO LEYVA,84,28019
28684,,,,CALLE,NTRA SRA DE VALVANERA,S/N,28025
28685,,,,CALLE,OBISPO TREJO,SN,28040
28686,,,,CUESTA,SANTO DOMINGO,5,28013
28687,,,,CALLE,SERRANO,41,28001
28688,,,,CALLE,FERNANDEZ RIOS,SN,28015
28689,,,,CALLE,FERNANDEZ RIOS,SM,28015
28690,,,,AVENIDA,ASTURIAS,6,28029
28691,,,,AVENIDA,ASTURIAS,40,28029
28692,,,,AVENIDA,ASTURIAS,68,28029
28693,,,,PASEO,DE LA DIRECCIÓN,161,28029
28694,,,,CALLE,OBISPO TREJO,S/N,28040
28695,,,,PASEO,FLORIDA,19,28008
28696,,,,PASEO,FLORIDA,37,28008
28697,,,,CALLE,SAN FILIBERTO,SN,28026
28698,,,,CALLE,SESEÑA,93,28024
28699,,,,AVENIDA,OPORTO,0,28019
28700,,,,CALLE,JOSE DEL HIERRO,7,28027
28701,,,,CALLE,ALTAMIRANO,46,28008
28702,,,,CALLE,GINZO DE LIMIA,56,28029
28703,,,,CALLE,BUEN SUCESO,0,28008
28704,,,,PASEO,PINTOR ROSALES,FRENTE32,28008
28705,,,,CALLE,CULLERA,17,28047
28706,,,,CALLE,CULLERA,6,28022
28707,,,,CALLE,LEONOR GONGORA,45,28021
28708,,,,CALLE,MAYOR,90,28013
28709,,,,CALLE,HERMANOS MORAL,0,28019
28710,,,,CALLE,BARBARA DE BRAGANZA,6,28004
28711,,,,CALLE,PASEO DE LA ESPERANZA,3,28005
28712,,,,CALLE,JUAN ESPAÑOL,SN,28026
28713,,,,CALLE,LAGUNA,SN,28047
28714,,,,PASEO,EXTREMADURA,94,28047
28715,,,,CALLE,ANTONIO SALVADOR,89,28026
28716,,,,CALLE,DOCTOR SALGADO,0,28038
28717,,,,CALLE,SAN MODESTO,50,28034
28718,,,,CALLE,00 CALZADA 2 M30  KM.10,0,0    
28719,,,,CALLE,PRINCESA,45,28008
28720,,,,CALLE,GRAN VIA,8,28013
28721,,,,CALLE,BRAVO MURILLO,225,28020
28722,,,,AVENIDA,CARDENAL HERRERA ORIA,61,28035
28723,,,,CALLE,CAMARENA,0,28026
28724,,,,CALLE,ROGELIO OSORIO,2,28011
28725,,,,CALLE,SANTA PETRONILA,3,28021
28726,,,,AVENIDA,LOGROÑO,309,28042
28727,,,,CALLE,JOSE FONTANES,,0
28728,,,,CALLE,VOLUNTARIOS CATALANES,3,28039
28729,,,,CALLE,ATOCHA,70,28012
28730,,,,AVENIDA,MENDEZ ALVARO,32,28045
28731,,,,PASEO,PRADO,9,28014
28732,,,,CALLE,VILLABONA,26,28041
28733,,,,CALLE,ESTRECHO DE COREA,0,28027
28734,,,,AVENIDA,REAL DE PINTO,79,28021
28735,,,,CALLE,VIA LUSITANA,3,28025
28736,,,,CALLE,JUAN BRAVO,16,28006
28737,,,,AVENIDA,BETANZOS,65,28029
28738,,,,CALLE,AVDA DE LA PERLA,27,28041
28739,,,,AVENIDA,VIA LUSITANA,10,28025
28740,,,,CALLE,BARBARA BRAGANZA,,28004
28741,,,,CALLE,ISIDRO DOMPABLO,10,28035
28742,,,,CALLE,DOCTOR PIGA,21,28012
28743,,,,CALLE,CALDERILLA,0,28054
28744,,,,CALLE,MOREIRA,0,28005
28745,,,,AVENIDA,REYES CATOLICOS,0,28040
28746,,,,CALLE,VILLARTA,0,28053
28747,,,,CALLE,BUTRON,0,28022
28748,,,,CALLE,ANTONIO LOPEZ,78,28026
28749,,,,PLAZUELA,DE LA CEBADA,1,28005
28750,,,,AVENIDA,SANTA EUGENIA,48,28031
28751,,,,PASEO,ALBERTO PALACIOS,61,28021
28752,,,,CALLE,LA BAÑEZA,1,28029
28753,,,,GLORIETA,PIEDRAFITA DEL CEBRERO,0,28029
28754,,,,AVENIDA,MORATALAZ,43,28030
28755,,,,CALLE,FERRAZ,1,28008
28756,,,,CALLE,CAMINO VIEJO DE VILCÁLVARO,27,28032
28757,,,,CALLE,CARMEN BARRIOS,6,28011
28758,,,,AVENIDA,MONASTERIO DE SILOS,F275,28050
28759,,,,ACCES,00 M30 CALZADA 1 CENTRAL KM. 9,0,
28760,,,,CALLE,CARLOS MARIN,0,28026
28761,,,,PLAZA,DEL DOS DE MAYO,0,28004
28762,,,,CALLE,ESTUDIOS,4,28012
28763,,,,CALLE,DE LOS ESTUDIOS,4,28012
28764,,,,CALLE,SANZ RASO,44,28038
28765,,,,CALLE,FERNANDO EL CATOLICO,56,28015
28766,,,,CALLE,DE LERIDA,69,28020
28767,,,,CALLE,GENERAL PINTOS,59,28029
28768,,,,PASEO,CHOPERA,47,28045
28769,,,,CALLE,MATILDE HERNÁNDEZ,0,28019
28770,,,,CALLE,MATEO INURRIA,4,28036
28771,,,,PASEO,MELANCOLICOS,28,28005
28772,,,,CALLE,LOZANO,17,28053
28773,,,,CALLE,SANTA AUREA,3,28011
28774,,,,RONDA,RONDA DE TOLEDO,14,28005
28775,,,,CALLE,FERRAZ,TUNEL,28008
28776,,,,RONDA,VALENCIA,1,28012
28777,,,,CALLE,CASTROJERIZ,3,28025
28778,,,,CALLE,CASTILLO DE UCLES,0,28037
28779,,,,CALLE,CASTROGERIZ,3,28025
28780,,,,CALLE,JOSE DE CADALSO,0,28024
28781,,,,CALLE,TORRELAGUNA,114,28043
28782,,,,CALLE,CALLE 30,BAYPASS SUR,
28783,,,,CALLE,MONTE ULIA,1,28053
28784,,,,CALLE,BORDADORES,11,28013
28785,,,,PASEO,DIRECCION,6,28039
28786,,,,CALLE,DEHESA VIEJA,1,28052
28787,,,,CALLE,BERRUGUETE,7,28039
28788,,,,CALLE,CONDES DE BARCELONA,6,28019
28789,,,,PASEO,CHOPERA,12,28045
28790,,,,CALLE,SAN QUINTIN,4,28013
28791,,,,PASEO,PRADO,34,28014
28792,,,,PASEO,EXTREMADURA,405,28024
28793,,,,AVENIDA,JUAN DE HERRERA,1,28040
28794,,,,PLAZA,CONDE DE CASAL,5,28007
28795,,,,CALLE,SOLDADO JOSE MARIA REY,20,28019
28796,,,,ACCESO,M30,07NL52,0    
28797,,,,AVENIDA,BUENOS AIRES,0,28038
28798,,,,CALLE,VALLEHERMOSO,15,28015
28799,,,,CALLE,FRANCISCO SILVELA,104,28002
28800,,,,CALLE,GABRIEL USERA,27,28026
28801,,,,CALLE,NUESTRA SEÑORA DE LA LUZ,118,28047
28802,,,,AVENIDA,DOCTOR ARCE,10,28002
28803,,,,AVENIDA,PORTUGAL,1,28011
28804,,,,CALLE,CESAR MANRIQUE,,28035
28805,,,,CALLE,DE LOS REYES,5,28015
28806,,,,CALLE,JACOMETREZO,0,28013
28807,,,,CUESTA,SAN VICENTE,44,28008
28808,,,,CALLE,DE LA ILUSTRACION,17,28008
28809,,,,CALLE,MAESTRO ARBOS,11,28045
28810,,,,PLAZA,EMPERADOR CARLOS V,10,28012
28811,,,,CALLE,SANTA CRUZ DE MARCENADO,13,28015
28812,,,,AVENIDA,CARABANCHEL ALTO,16,28054
28813,,,,CALLE,CARRERA DE SAN JERONIMO,0,28014
28814,,,,CALLE,CLAVEL,6,28004
28815,,,,PLAZA,EURIPIDES,6,28022
28816,,,,CALLE,COSTA BRAVA,53,28034
28817,,,,CALLE,CUESTA,7,28026
28818,,,,CALLE,MONTESA,35,28006
28819,,,,CALLE,RONDA DE ATOCHA,15,28012
28820,,,,CALLE,ANTONIA RODRIGUEZ SACRISTAN,7,28044
28821,,,,AVENIDA,VERBENA DE LA PALOMA,31,28041
28822,,,,CALLE,GINZO DE LIMIA,0,28029
28823,,,,AVENIDA,MENDEZ ALVARO,68,28053
28824,,,,PLAZA,ESPAÑA,0,28000
28825,,,,CALLE,SEBASTIAN HERRERA,1,28012
28826,,,,CALLE,MOZART,5,28008
28827,,,,AVENIDA,GALAXIA,3,28023
28828,,,,AVENIDA,DE ASTURIAS,42,28029
28829,,,,CALLE,CIPRIANO SANCHO,85,28017
28830,,,,PASEO,ERMITA DEL SANTO,72,28019
28831,,,,CALLE,FUENTE DEL TIRO,11,28024
28832,,,,CALLE,SIERRA DE LLERENA,20,28038
28833,,,,CALLE,ISLAS MARQUESAS,15,28035
28834,,,,CALLE,CASTRO DE ORO,6,28019
28835,,,,CALLE,CULLERA,15,28022
28836,,,,CALLE,BURJASOT,1,28021
28837,,,,CALLE,PRINCIPAL DE PROVINCIAS,84,28011
28838,,,,CALLE,PINTOR EL GRECO,4,28040
28839,,,,CALLE,FUENGIROLA,,28018
28840,,,,CALLE,PUERTO ALTO,33,28053
28841,,,,CALLE,MADRE CELESTE,,28044
28842,,,,CALLE,PINTOR EL GRECO,,28040
28843,,,,AVENIDA,TRECE ROSAS,FAROLA 45,28017
28844,,,,AVENIDA,BURGOS,0,0    
28845,,,,CALLE,SANTA ENGRACIA,60,28003
28846,,,,GLORIETA,PRESIDENTE GARCIA MORENO,0,0000 
28847,,,,CALLE,LASARTE,4,28023
28848,,,,CARRETERA,CARABANCHEL A ARAVACA (RESTO DE POZUELO DE ALARCÓN),105,28024
28849,,,,CALLE,ROGELIO OSORIO,4,28011
28850,,,,CALLE,SAN ELIAS,6,28026
28851,,,,PASEO,REPUBLICA DOMINICANA,0,28009
28852,,,,PLAZA,DOCTOR CORTES,14,28034
28853,,,,CALLE,ARDALES,12,28023
28854,,,,CALLE,CARAVACA,22,28012
28855,,,,AVENIDA,OPORTO,4,28019
28856,,,,CALLE,PADRE RUBIO,88,28029
28857,,,,PASEO,RECOLETOS,9,28004
28858,,,,CALLE,SIERRA DE ALCUBIERRE,15,28053
28859,,,,CALLE,TOMAS BORRAS,6,28045
28860,,,,CALLE,CAMARENA,330,28047
28861,,,,AVENIDA,SAN DIEGO,1,28018
28862,,,,CALLE,RAIMUNDO FERNÁNDEZ VILLAVERDE,12,28003
28863,,,,CALLE,CARDENAL CISNEROS,0,0    
28864,,,,CALLE,CEA BERMUDEZ,1,28003
28865,,,,CALLE,GENERAL RICARDOS,40,28019
28866,,,,CALLE,TALCO,57,28021
28867,,,,CALLE,ALHAMBRA,56,28047
28868,,,,CALLE,PEÑA DE LA ATALAYA,50,28053
28869,,,,CALLE,EZEQUIEL SOLANA,60,28017
28870,,,,CALLE,MERCEDES FORMICA,37,28028
28871,,,,CALLE,VIA LUSITANA,22,28025
28872,,,,CALLE,VIA LUSITANA,10,0
28873,,,,CALLE,DEL ALCAUDON,37,28019
28874,,,,PASEO,GREGORIO ORTIZ,20,28021
28875,,,,CALLE,SIERRA DE LOS FILABRES,69,28038
28876,,,,CALLE,CESAR MANRIQUE,1,28035
28877,,,,CALLE,ARANJUEZ,0,28039
28878,,,,AVENIDA,TOREROS,81,28028
28879,,,,RONDA,CABALLERO DE LA MANCHA,75,28034
28880,,,,CALLE,AZUAGA,38,28039
28881,,,,CALLE,COLEGIATA,14,28012
28882,,,,CUESTA,SAN VICENTE,36,28008
28883,,,,CALLE,DOCTOR MATA,1,28012
28884,,,,CALLE,DE LA OCA,76,0
28885,,,,CALLE,ENCOMIENDA DE PALACIOS,144,28030
28886,,,,CALLE,POETA ANGELA FIGUERA,8,28003
28887,,,,CALLE,MARROQUINA,57,28030
28888,,,,CALLE,ALCALA,22,28028
28889,,,,AVENIDA,DAROCA,38,28017
28890,,,,CALLE,MENDEZ NUÑEZ,2,28014
28891,,,,CALLE,EUGENIA DE MONTIJO,0,28047
28892,,,,AVENIDA,SAN DIEGO,75,28053
28893,,,,CALLE,SIERRA DEL CADI,03,28018
28894,,,,CALLE,LAGASCA,0,28001
28895,,,,CALLE,CARRERA DE SAN JERONIMO,32,28014
28896,,,,CALLE,ARROYO DE LA MEDIA LEGUA,27,28030
28897,,,,CALLE,GABRIELA MISTRAL,10,28035
28898,,,,CALLE,NUESTRA SEÑORA DE LA LUZ,53,28025
28899,,,,AVENIDA,CIUDAD DE BARCELONA,208,28017
28900,,,,CALLE,FOMENTO,20,28013
28901,,,,PLAZA,CASCORRO,10,28005
28902,,,,CALLE,SAN BERNARDINO,95,28015
28903,,,,CARRETERA,DEHESA DE LA VILLA,,28040
28904,,,,CALLE,FERRAZ,9,28008
28905,,,,AVENIDA,PLAZA DE TOROS,11,28025
28906,,,,PASEO,CASTELLANA,116,28046
28907,,,,CALLE,PALOS DE LA FRONTERA,0,28032
28908,,,,CALLE,TIMOTEO,23,28011
28909,,,,CALLE,PINTOR LUCIO MUÑOZ,41,28050
28910,,,,CALLE,DE LA OCA,88,28025
28911,,,,PLAZA,SAN FRANCISCO,4,28005
